cheese,tea,ketchup,lemonade
almonds,sugar,tang,coffee
soda,coriander,butter,candy
flour,gems,toffee,cashews
flour,apple,fizzy,drink
jam,turmeric,tea,bread
bread,mango,jam,milk
ketchup,butter,tang,tomato
lolly,milk,nuts,tang
pepper,fizzy,drink,candy
coffee,fizzy,drink,grapes
bread,tomato,bun,coffee
lemonade,toffee,lemonade,nuts
jam,mango,chocolates,tomato
nuts,pepper,chips,orange
lemonade,grapes,pear,candy
bread,almonds,cumin,chocolates
tang,tomato,banana,coffee
soda,tang,bread,grapes
lolly,chocolates,soda,flour
bread,cashews,flour,buttermilk
milk,fizzy,drink,maggi
gems,candy,salt,soda
potato,milk,onion,pepper
soda,cashews,ketchup,butter
almonds,coriander,lolly,bun
grapes,cardamom,orange,eggs
jam,mango,coriander,butter
potato,pulse,banana,tomato
yoghurt,mango,pepper,almonds
coffee,butter,candy,maggi
toffee,apple,pepper,chocolates
jam,sausages,bun,turmeric
turmeric,sausages,almonds,salt
buttermilk,milk,bun,lemonade
cumin,cumin,cheese,milk
candy,banana,buttermilk,cardamom
salt,cheese,fizzy,drink
chips,nuts,potato,toffee
bread,buttermilk,coriander,toffee
tea,pepper,maggi,tea
lolly,banana,cashews,oil
rice,chocolates,fizzy,drink
almonds,sausages,soup,banana
sugar,banana,cardamom,gems
toffee,oil,cashews,coriander
nuts,butter,potato,ketchup
nuts,mango,cardamom,chocolates
biscuits,tomato,rice,almonds
ketchup,apple,milk,tea
coriander,buttermilk,eggs,lemonade
sausages,mango,coriander,cumin
yoghurt,ketchup,chips,fizzy
soda,oil,nuts,orange
yoghurt,butter,cheese,bun
cumin,sugar,milk,coffee
buttermilk,grapes,cashews,tea
butter,banana,cumin,candy
apple,flour,chocolates,banana
tomato,coriander,sugar,orange
toffee,pulse,maggi,cumin
coriander,turmeric,cumin,gems
sausages,chips,bun,sausages
potato,biscuits,oil,orange
chips,potato,tang,lemonade
cashews,almonds,soda,chocolates
cereal,tea,ketchup,eggs
ketchup,sausages,banana,jam
coriander,coriander,chocolates,yoghurt
sausages,tea,candy,banana
bread,chocolates,coriander,lemonade
mango,cereal,sausages,jam
coffee,cheese,chips,eggs
pepper,ketchup,maggi,turmeric
orange,lemonade,gems,jam
cashews,banana,milk,tea
chocolates,cashews,turmeric,cheese
apple,buttermilk,cheese,pear
maggi,cheese,salt,almonds
biscuits,eggs,turmeric,biscuits
fizzy,drink,sausages,pepper
butter,candy,potato,coriander
cheese,mango,oil,toffee
coffee,bread,cereal,maggi
cereal,coriander,coriander,flour
cashews,cheese,milk,eggs
lolly,cashews,eggs,banana
turmeric,coffee,toffee,cardamom
butter,bun,eggs,lolly
chocolates,lemonade,fizzy,drink
apple,candy,pulse,banana
bread,nuts,fizzy,drink
toffee,butter,toffee,oil
cheese,maggi,lolly,tea
gems,buttermilk,cardamom,pepper
tomato,pulse,cashews,mango
almonds,buttermilk,salt,flour
soda,rice,chocolates,cumin
orange,almonds,cumin,orange
pulse,bun,soup,banana
cashews,tea,sausages,gems
eggs,biscuits,fizzy,drink
tang,eggs,eggs,chocolates
cardamom,jam,onion,cardamom
soup,biscuits,milk,potato
salt,rice,pepper,turmeric
yoghurt,sausages,bread,fizzy
butter,sausages,biscuits,almonds
bun,coffee,cumin,lemonade
lolly,maggi,rice,oil
soda,pulse,fizzy,drink
pulse,yoghurt,toffee,cashews
ketchup,grapes,rice,butter
yoghurt,eggs,sugar,grapes
lolly,flour,eggs,chocolates
coriander,milk,grapes,lolly
cereal,mango,buttermilk,bun
sugar,bun,butter,salt
milk,almonds,salt,coffee
potato,grapes,grapes,butter
coriander,fizzy,drink,apple
tea,bun,flour,maggi
gems,potato,candy,flour
lemonade,soup,candy,pear
butter,potato,chocolates,soup
butter,pulse,gems,cashews
tomato,cashews,lolly,soup
candy,toffee,cardamom,mango
turmeric,chips,apple,apple
flour,pepper,soup,fizzy
lolly,cardamom,orange,butter
cereal,flour,soup,jam
gems,mango,candy,oil
gems,soda,fizzy,drink
fizzy,drink,bread,sausages
yoghurt,yoghurt,jam,eggs
yoghurt,oil,eggs,apple
soda,fizzy,drink,tomato
pulse,toffee,lolly,butter
mango,butter,tang,biscuits
onion,cereal,potato,jam
milk,cashews,gems,gems
lolly,cereal,candy,pear
toffee,orange,eggs,nuts
buttermilk,toffee,salt,rice
lolly,jam,sausages,turmeric
chips,butter,cereal,buttermilk
rice,pulse,maggi,eggs
maggi,butter,pepper,tea
turmeric,flour,cumin,pepper
flour,maggi,almonds,jam
rice,cheese,maggi,gems
flour,salt,soup,maggi
tang,onion,coffee,ketchup
biscuits,tang,pepper,soup
turmeric,pear,banana,jam
soup,tomato,soup,fizzy
rice,grapes,maggi,candy
banana,ketchup,oil,sugar
yoghurt,nuts,flour,tomato
cheese,rice,milk,chocolates
pulse,biscuits,oil,chocolates
tea,tomato,cumin,biscuits
salt,chips,bread,lemonade
chocolates,pulse,oil,flour
salt,bun,eggs,gems
yoghurt,yoghurt,milk,coriander
chocolates,oil,yoghurt,apple
grapes,cumin,pear,lolly
ketchup,salt,chocolates,pulse
grapes,butter,cheese,biscuits
bread,chips,yoghurt,potato
pulse,soup,soda,chips
onion,lemonade,grapes,butter
cereal,salt,pulse,turmeric
apple,banana,pepper,bun
orange,grapes,biscuits,soup
potato,eggs,soup,coriander
coffee,turmeric,oil,lemonade
mango,eggs,soda,pulse
fizzy,drink,tea,orange
cashews,flour,milk,buttermilk
toffee,cumin,gems,coriander
pulse,flour,soda,rice
soup,eggs,nuts,pepper
biscuits,almonds,potato,jam
tea,chocolates,oil,potato
chocolates,pepper,fizzy,drink
lolly,onion,apple,candy
chocolates,tomato,lemonade,ketchup
banana,flour,gems,gems
cereal,ketchup,nuts,rice
bread,fizzy,drink,tang
lemonade,grapes,salt,orange
turmeric,yoghurt,lemonade,potato
oil,orange,milk,chocolates
pepper,candy,yoghurt,apple
bread,pepper,orange,cardamom
cumin,buttermilk,cardamom,almonds
turmeric,soda,banana,chocolates
milk,nuts,sugar,biscuits
sausages,cereal,bun,cumin
lemonade,butter,tea,milk
candy,grapes,onion,cheese
rice,almonds,eggs,coffee
grapes,cereal,fizzy,drink
cheese,pepper,flour,bread
cumin,almonds,bun,potato
ketchup,yoghurt,tea,candy
cumin,cheese,flour,candy
butter,bun,candy,flour
lolly,turmeric,flour,cardamom
maggi,almonds,butter,sugar
tomato,yoghurt,lemonade,tomato
nuts,tang,jam,soda
milk,salt,bun,almonds
flour,cereal,coriander,pear
orange,ketchup,orange,mango
rice,almonds,sausages,coffee
chocolates,rice,pepper,butter
bread,cashews,orange,coffee
cheese,milk,jam,pear
coriander,nuts,tomato,cereal
turmeric,oil,pear,milk
sausages,cardamom,onion,cardamom
jam,potato,sugar,tang
jam,pulse,jam,cheese
cashews,fizzy,drink,lolly
rice,onion,tomato,lemonade
bun,nuts,potato,pear
grapes,grapes,yoghurt,chocolates
almonds,cardamom,buttermilk,orange
cheese,tomato,nuts,salt
lolly,rice,cashews,coriander
fizzy,drink,tea,candy
flour,soup,toffee,almonds
cashews,cardamom,tang,cheese
milk,coriander,fizzy,drink
jam,candy,ketchup,lolly
grapes,flour,biscuits,banana
milk,coffee,banana,orange
chocolates,turmeric,onion,fizzy
tang,flour,sausages,chips
grapes,candy,coriander,coriander
yoghurt,sugar,milk,orange
chips,fizzy,drink,orange
nuts,almonds,mango,apple
maggi,bun,toffee,potato
soda,bun,pulse,toffee
soda,milk,pear,soup
bread,rice,candy,soup
rice,biscuits,gems,tea
cumin,butter,sausages,pepper
lemonade,yoghurt,milk,pepper
cashews,chips,rice,candy
cheese,cheese,sugar,sugar
candy,coriander,toffee,buttermilk
turmeric,pear,apple,candy
pepper,pear,ketchup,salt
apple,butter,nuts,sausages
eggs,butter,turmeric,grapes
biscuits,bread,bun,oil
pulse,coffee,salt,apple
candy,toffee,tomato,pulse
mango,cereal,flour,bread
nuts,chips,tomato,pear
pear,cashews,cereal,cheese
cumin,biscuits,soda,lolly
cheese,flour,chips,cheese
fizzy,drink,lemonade,almonds
pulse,cashews,sausages,bread
milk,tang,lolly,cardamom
oil,soup,lemonade,bun
soda,rice,bun,fizzy
buttermilk,eggs,cumin,apple
cumin,pepper,maggi,lemonade
cumin,chips,ketchup,fizzy
ketchup,orange,cashews,lolly
cumin,sugar,toffee,buttermilk
mango,biscuits,banana,chips
almonds,ketchup,toffee,cardamom
coriander,chocolates,buttermilk,tomato
ketchup,soda,cashews,maggi
grapes,cashews,maggi,biscuits
soup,soup,fizzy,drink
onion,gems,onion,lolly
yoghurt,tomato,banana,buttermilk
eggs,coriander,nuts,candy
tomato,lolly,jam,fizzy
onion,gems,coffee,soup
butter,yoghurt,grapes,cumin
buttermilk,tea,chocolates,sugar
cereal,gems,bread,chips
cardamom,soda,cereal,cardamom
gems,mango,candy,butter
coffee,milk,salt,tang
bread,oil,lolly,sausages
nuts,coffee,milk,chips
butter,cheese,cheese,tang
nuts,cashews,fizzy,drink
tang,cheese,orange,pulse
mango,chips,almonds,toffee
toffee,cereal,cardamom,lemonade
coffee,pulse,tea,almonds
oil,pepper,salt,yoghurt
turmeric,maggi,ketchup,turmeric
oil,apple,banana,ketchup
bun,nuts,cumin,maggi
cardamom,oil,biscuits,pepper
potato,orange,almonds,turmeric
almonds,lolly,chocolates,lemonade
coriander,cheese,bread,lolly
oil,chips,candy,maggi
butter,cheese,milk,jam
pear,coriander,coriander,lemonade
flour,maggi,orange,cumin
orange,fizzy,drink,chocolates
soda,pulse,tang,toffee
yoghurt,toffee,toffee,yoghurt
jam,sugar,soup,turmeric
orange,cashews,mango,soup
oil,cumin,cereal,milk
turmeric,almonds,buttermilk,jam
orange,coriander,milk,maggi
chips,banana,yoghurt,cereal
onion,apple,salt,orange
bun,grapes,grapes,banana
chocolates,orange,cashews,mango
orange,lemonade,orange,chips
coriander,apple,eggs,chips
tomato,maggi,milk,jam
orange,almonds,toffee,candy
soup,nuts,soup,sugar
tomato,buttermilk,biscuits,pepper
gems,grapes,turmeric,fizzy
mango,flour,pulse,nuts
pear,toffee,flour,chips
bun,pulse,orange,gems
oil,lemonade,orange,eggs
onion,ketchup,rice,turmeric
biscuits,maggi,tea,soup
onion,lolly,tomato,cashews
milk,chips,flour,candy
butter,candy,ketchup,orange
jam,pear,tang,sausages
mango,nuts,biscuits,cashews
tang,buttermilk,fizzy,drink
yoghurt,yoghurt,coffee,fizzy
flour,milk,chocolates,coffee
almonds,bun,yoghurt,tea
coriander,salt,cheese,pulse
milk,tomato,tomato,ketchup
toffee,soup,onion,buttermilk
yoghurt,toffee,toffee,nuts
eggs,nuts,cereal,tomato
biscuits,lemonade,mango,butter
jam,turmeric,chocolates,turmeric
apple,chips,chocolates,biscuits
rice,butter,tang,tang
salt,tea,nuts,biscuits
butter,gems,orange,bread
tea,milk,fizzy,drink
milk,buttermilk,rice,chips
nuts,apple,butter,coriander
mango,lolly,toffee,butter
pepper,jam,tomato,sugar
bun,cashews,almonds,mango
apple,maggi,yoghurt,yoghurt
candy,cashews,almonds,orange
lemonade,fizzy,drink,soda
toffee,pulse,jam,tang
tomato,apple,grapes,eggs
salt,milk,sausages,tea
mango,pulse,grapes,cumin
biscuits,butter,ketchup,cardamom
cereal,cardamom,buttermilk,tea
cereal,gems,cereal,pulse
soup,maggi,onion,cumin
candy,rice,fizzy,drink
grapes,biscuits,soda,toffee
tea,grapes,chocolates,oil
fizzy,drink,coriander,sausages
cumin,apple,lolly,eggs
salt,rice,butter,cumin
lolly,salt,soda,rice
butter,grapes,pear,turmeric
pear,lolly,fizzy,drink
chocolates,buttermilk,cereal,apple
pear,tomato,maggi,candy
maggi,soda,mango,grapes
buttermilk,chips,pear,flour
jam,rice,chips,candy
chocolates,mango,oil,bread
pulse,chips,cereal,fizzy
milk,buttermilk,bun,apple
fizzy,drink,cashews,nuts
onion,chocolates,potato,buttermilk
pear,cheese,banana,cardamom
buttermilk,buttermilk,maggi,tea
banana,cheese,chocolates,cashews
cardamom,lemonade,tomato,lemonade
buttermilk,cereal,bun,soup
eggs,chips,sugar,cardamom
maggi,maggi,fizzy,drink
tea,coriander,turmeric,lolly
tomato,orange,buttermilk,tang
sugar,turmeric,tea,bread
soup,lemonade,tea,apple
sausages,buttermilk,tang,jam
almonds,soda,bun,buttermilk
fizzy,drink,tang,bread
tang,orange,mango,gems
bread,pear,onion,tomato
buttermilk,soup,cereal,nuts
orange,sausages,tomato,yoghurt
chocolates,candy,milk,cheese
oil,soda,cashews,lolly
chocolates,pear,grapes,tea
eggs,soda,tomato,lolly
soda,lolly,lolly,lolly
cardamom,salt,potato,gems
milk,milk,yoghurt,coriander
cardamom,chips,lolly,grapes
coriander,rice,almonds,cardamom
nuts,toffee,chocolates,banana
orange,tang,candy,mango
maggi,almonds,almonds,ketchup
toffee,bun,banana,mango
eggs,tang,ketchup,chips
milk,sugar,jam,jam
flour,tea,nuts,cashews
pear,cereal,coriander,bread
coffee,apple,ketchup,orange
gems,chips,biscuits,yoghurt
apple,tang,orange,bun
coriander,pulse,sausages,yoghurt
buttermilk,biscuits,soup,potato
apple,cashews,onion,lemonade
mango,pepper,sugar,toffee
tomato,lolly,turmeric,cumin
milk,coffee,nuts,orange
gems,sausages,butter,grapes
tang,pepper,fizzy,drink
tomato,rice,eggs,cumin
coriander,jam,cardamom,pear
candy,cardamom,flour,candy
oil,candy,ketchup,pulse
banana,apple,rice,oil
flour,toffee,toffee,cereal
pepper,tang,almonds,rice
almonds,sugar,butter,lolly
cheese,chips,milk,orange
oil,chocolates,pear,sugar
soda,coffee,soda,tomato
apple,bun,pear,flour
maggi,milk,bread,buttermilk
potato,pepper,cheese,chips
pear,soup,gems,eggs
fizzy,drink,tomato,tang
soda,toffee,salt,tea
ketchup,bun,orange,oil
mango,rice,tang,eggs
orange,sugar,coffee,sausages
lemonade,almonds,ketchup,milk
tang,turmeric,oil,chocolates
bun,sausages,ketchup,buttermilk
chocolates,coriander,fizzy,drink
banana,eggs,mango,chips
almonds,salt,almonds,chocolates
toffee,pear,flour,milk
cardamom,onion,toffee,pepper
biscuits,chocolates,milk,eggs
soup,chocolates,grapes,pear
nuts,onion,buttermilk,eggs
rice,jam,coriander,oil
onion,cumin,orange,chips
sugar,cashews,lemonade,turmeric
fizzy,drink,lemonade,bun
ketchup,eggs,bun,cheese
salt,cashews,cardamom,banana
gems,flour,flour,candy
lemonade,cumin,yoghurt,pear
tea,apple,tea,toffee
salt,nuts,bun,coriander
cardamom,pear,onion,oil
apple,pulse,oil,flour
gems,toffee,potato,mango
lemonade,rice,toffee,bread
pear,pear,potato,onion
turmeric,flour,orange,bun
toffee,nuts,sugar,jam
lolly,buttermilk,fizzy,drink
sausages,pear,yoghurt,sugar
potato,chocolates,almonds,lemonade
chips,buttermilk,chips,gems
cardamom,jam,jam,almonds
sausages,rice,grapes,tomato
almonds,grapes,yoghurt,almonds
turmeric,nuts,grapes,nuts
bun,milk,mango,eggs
cumin,flour,pear,chips
chips,flour,yoghurt,pear
toffee,turmeric,nuts,nuts
mango,almonds,cumin,coriander
chocolates,cumin,apple,milk
lemonade,buttermilk,milk,salt
buttermilk,lemonade,potato,toffee
cereal,apple,pepper,bun
yoghurt,grapes,cardamom,turmeric
almonds,banana,bread,tomato
yoghurt,lolly,yoghurt,bread
toffee,potato,pulse,grapes
lolly,sausages,butter,cashews
cereal,chocolates,bread,butter
flour,lemonade,jam,tang
jam,eggs,butter,pear
oil,soda,yoghurt,chocolates
jam,butter,soda,ketchup
chocolates,potato,buttermilk,cumin
soda,pulse,coffee,tea
maggi,candy,pepper,tang
tea,coffee,eggs,cashews
biscuits,oil,lolly,cardamom
tomato,jam,cheese,tang
milk,tomato,biscuits,rice
potato,soup,jam,turmeric
fizzy,drink,biscuits,lemonade
toffee,cashews,gems,apple
toffee,soup,sugar,cashews
pear,maggi,milk,pulse
buttermilk,turmeric,bread,yoghurt
apple,lemonade,cashews,pear
almonds,jam,cereal,grapes
grapes,rice,turmeric,sausages
cumin,candy,sugar,turmeric
milk,lemonade,bun,gems
cardamom,orange,jam,oil
eggs,gems,ketchup,cashews
eggs,coffee,oil,biscuits
gems,nuts,biscuits,banana
gems,milk,pulse,coriander
apple,pear,ketchup,butter
fizzy,drink,sugar,apple
milk,soup,cashews,onion
sugar,ketchup,sausages,tea
rice,jam,bread,cashews
buttermilk,lemonade,toffee,nuts
bun,biscuits,lolly,oil
oil,salt,tang,rice
cheese,cereal,lolly,sausages
rice,rice,gems,biscuits
cumin,eggs,bread,milk
pepper,cumin,pulse,potato
pear,tomato,bun,maggi
pepper,banana,onion,chips
candy,pepper,butter,candy
toffee,tang,flour,maggi
gems,grapes,mango,lemonade
butter,pepper,fizzy,drink
rice,eggs,apple,orange
oil,pear,cheese,fizzy
turmeric,cashews,pear,eggs
mango,sugar,soup,grapes
soda,chocolates,pepper,coffee
yoghurt,tomato,coffee,bun
flour,cashews,flour,apple
tomato,ketchup,ketchup,milk
soup,onion,pepper,salt
milk,cheese,sugar,toffee
bread,orange,coriander,onion
pulse,cumin,tomato,almonds
flour,potato,pulse,candy
mango,oil,nuts,maggi
tea,soda,sugar,yoghurt
oil,soup,pulse,pepper
milk,toffee,tea,pulse
chocolates,rice,toffee,potato
cheese,chocolates,soda,ketchup
bread,cashews,cheese,tea
almonds,pulse,bread,salt
rice,cumin,cereal,sausages
tang,jam,banana,biscuits
cashews,grapes,lolly,flour
cashews,coffee,cereal,cereal
fizzy,drink,almonds,butter
pear,eggs,bun,apple
salt,flour,biscuits,cardamom
grapes,bread,soup,soda
flour,fizzy,drink,jam
tea,tang,sausages,butter
banana,fizzy,drink,onion
yoghurt,butter,grapes,pulse
tomato,sausages,cardamom,turmeric
onion,maggi,buttermilk,pulse
toffee,chips,oil,cashews
toffee,rice,pulse,ketchup
cashews,pear,jam,biscuits
pulse,oil,cereal,cheese
lemonade,candy,butter,rice
fizzy,drink,tea,soup
turmeric,pear,salt,soup
tomato,salt,soup,soda
oil,tang,chips,gems
chips,onion,cardamom,pepper
sugar,flour,ketchup,chocolates
onion,sausages,toffee,milk
cereal,buttermilk,cereal,cashews
lolly,chocolates,grapes,soup
coriander,soda,jam,almonds
cheese,lemonade,chips,toffee
apple,toffee,salt,orange
cheese,lolly,buttermilk,banana
banana,maggi,bun,sugar
soup,candy,butter,candy
rice,milk,mango,soda
potato,lolly,nuts,apple
cumin,lolly,eggs,cereal
turmeric,mango,apple,pulse
fizzy,drink,candy,oil
cashews,toffee,tang,pepper
sausages,turmeric,eggs,rice
bun,rice,butter,bun
maggi,onion,soup,pepper
orange,nuts,mango,chips
coffee,bun,buttermilk,pepper
tomato,grapes,lemonade,soda
mango,bun,tea,bun
bread,tea,toffee,pear
soup,potato,onion,sugar
eggs,pepper,oil,onion
gems,cardamom,tomato,gems
soup,soup,maggi,salt
apple,coriander,tang,pepper
orange,almonds,turmeric,lemonade
rice,almonds,salt,lemonade
grapes,bun,candy,pear
buttermilk,soda,lemonade,sugar
oil,lemonade,maggi,tomato
nuts,sugar,bun,turmeric
bread,onion,salt,chips
pepper,soup,soup,coriander
apple,tang,yoghurt,bun
flour,bread,chips,bun
oil,bun,butter,onion
bread,eggs,eggs,flour
chips,pepper,gems,candy
cardamom,biscuits,biscuits,maggi
onion,cheese,chips,ketchup
bun,cashews,orange,chocolates
tomato,pear,sugar,cumin
sausages,flour,salt,lemonade
coffee,nuts,chips,yoghurt
rice,tea,cereal,mango
apple,cumin,apple,grapes
cashews,yoghurt,tea,cumin
gems,cashews,almonds,maggi
tomato,nuts,maggi,onion
pear,candy,eggs,candy
soup,coffee,eggs,pear
pepper,apple,yoghurt,chips
rice,soda,coffee,ketchup
almonds,sausages,sausages,sausages
coffee,jam,pulse,tea
cumin,toffee,grapes,soup
sugar,candy,flour,sausages
sausages,mango,butter,yoghurt
gems,banana,pear,milk
candy,candy,bread,chocolates
coriander,apple,milk,butter
coriander,orange,almonds,cumin
candy,toffee,almonds,bread
tang,rice,sugar,coffee
pear,pepper,yoghurt,butter
cumin,ketchup,lemonade,potato
cashews,lemonade,buttermilk,candy
lemonade,jam,pepper,cardamom
grapes,rice,cardamom,buttermilk
milk,banana,maggi,maggi
biscuits,cheese,soda,coriander
sausages,almonds,buttermilk,grapes
coffee,coriander,ketchup,sugar
rice,cheese,biscuits,sugar
turmeric,lemonade,oil,cardamom
milk,sugar,nuts,rice
toffee,cashews,almonds,flour
chips,apple,lolly,nuts
biscuits,sugar,pear,soda
lolly,gems,buttermilk,flour
almonds,mango,rice,cereal
banana,toffee,bread,almonds
apple,chocolates,buttermilk,ketchup
mango,tomato,pepper,tomato
cereal,candy,jam,tea
potato,rice,potato,butter
cardamom,coffee,buttermilk,coffee
almonds,ketchup,nuts,tea
milk,chocolates,ketchup,cashews
soda,lemonade,pulse,nuts
tomato,turmeric,tang,fizzy
jam,apple,flour,sugar
banana,chips,maggi,nuts
yoghurt,ketchup,onion,lolly
mango,sausages,butter,oil
soda,cumin,soda,maggi
pear,chips,gems,cardamom
sausages,pepper,maggi,mango
cumin,oil,coffee,fizzy
buttermilk,potato,lemonade,ketchup
ketchup,ketchup,ketchup,buttermilk
apple,soda,almonds,oil
potato,nuts,cashews,turmeric
cheese,banana,cardamom,gems
tang,bread,salt,coriander
onion,grapes,butter,chips
cheese,orange,flour,grapes
fizzy,drink,cumin,lolly
ketchup,salt,pear,lemonade
salt,sausages,almonds,toffee
sugar,rice,tea,chocolates
sausages,grapes,pear,cumin
chips,sausages,bun,sugar
chocolates,gems,ketchup,bun
potato,potato,potato,tomato
coriander,tea,ketchup,tomato
butter,chips,biscuits,mango
eggs,bread,pulse,rice
lolly,coffee,butter,eggs
coriander,buttermilk,chocolates,soda
soda,coriander,bread,yoghurt
chocolates,bun,maggi,butter
nuts,apple,tomato,sugar
sausages,toffee,buttermilk,sausages
turmeric,rice,almonds,tomato
tomato,rice,tang,biscuits
sausages,oil,nuts,turmeric
eggs,maggi,onion,onion
biscuits,sugar,milk,milk
fizzy,drink,coffee,ketchup
oil,almonds,tang,cumin
jam,orange,maggi,cashews
orange,mango,candy,cumin
maggi,gems,candy,cashews
chips,bun,gems,grapes
cardamom,buttermilk,sausages,cheese
banana,coriander,candy,flour
bread,gems,chips,tomato
coffee,oil,orange,cheese
cereal,jam,milk,toffee
grapes,ketchup,eggs,maggi
cheese,grapes,coffee,eggs
banana,mango,almonds,candy
gems,cashews,mango,turmeric
milk,cardamom,buttermilk,bun
pear,tang,lemonade,pulse
buttermilk,grapes,jam,soda
apple,tang,candy,yoghurt
sausages,potato,milk,rice
chocolates,apple,flour,nuts
tomato,cashews,biscuits,almonds
banana,ketchup,banana,lolly
eggs,coffee,cereal,tea
almonds,oil,milk,cashews
orange,bun,potato,lemonade
soup,cheese,cheese,gems
gems,tang,cumin,toffee
cashews,tomato,butter,cashews
ketchup,soup,yoghurt,cumin
flour,chocolates,nuts,ketchup
oil,jam,turmeric,jam
soup,chips,lemonade,cashews
nuts,soup,biscuits,jam
tea,potato,candy,cumin
flour,cheese,soup,lemonade
chips,chips,tang,ketchup
rice,cashews,lemonade,coffee
mango,fizzy,drink,yoghurt
chocolates,coriander,lolly,toffee
bun,butter,maggi,sausages
apple,buttermilk,pepper,turmeric
pepper,salt,butter,sugar
milk,sausages,onion,coffee
eggs,cereal,cereal,fizzy
cardamom,tea,salt,chips
jam,butter,oil,almonds
yoghurt,onion,bun,cashews
lolly,pulse,flour,mango
chocolates,coriander,coffee,cumin
oil,ketchup,coffee,flour
cashews,turmeric,pulse,oil
turmeric,chips,sugar,cardamom
onion,fizzy,drink,candy
candy,coffee,orange,potato
apple,banana,potato,eggs
chocolates,eggs,orange,bread
pepper,bread,pulse,sugar
biscuits,cheese,candy,cheese
tang,almonds,coriander,sugar
buttermilk,banana,maggi,candy
nuts,apple,almonds,cereal
almonds,bun,tomato,soup
eggs,mango,ketchup,cheese
milk,eggs,gems,soup
biscuits,soup,candy,cereal
chocolates,milk,candy,coriander
rice,oil,jam,jam
lolly,grapes,gems,cumin
orange,onion,mango,banana
soup,onion,gems,cashews
banana,eggs,orange,coffee
tang,pulse,sugar,pepper
candy,sausages,nuts,bun
ketchup,orange,ketchup,tomato
toffee,tea,chocolates,soda
eggs,tea,cashews,cheese
eggs,yoghurt,lemonade,chips
cheese,cumin,salt,grapes
bun,buttermilk,chocolates,apple
coriander,banana,ketchup,cheese
nuts,coffee,banana,sugar
milk,fizzy,drink,jam
mango,apple,butter,mango
gems,pear,candy,soup
gems,bread,coffee,rice
ketchup,tang,nuts,eggs
toffee,tomato,gems,fizzy
potato,bread,salt,rice
flour,maggi,tea,rice
ketchup,gems,tang,sugar
bun,lolly,apple,fizzy
turmeric,sugar,toffee,sausages
eggs,bun,cereal,cardamom
potato,buttermilk,pepper,grapes
cheese,oil,candy,ketchup
tang,cashews,jam,salt
flour,buttermilk,coriander,tang
orange,lemonade,gems,maggi
onion,chips,pepper,salt
cheese,mango,cumin,jam
salt,orange,banana,flour
potato,pear,cashews,bread
coffee,chocolates,eggs,cheese
cumin,milk,turmeric,sugar
cheese,pear,biscuits,biscuits
coffee,fizzy,drink,rice
onion,apple,soup,buttermilk
orange,tang,buttermilk,buttermilk
soda,soup,lolly,cashews
sugar,chocolates,eggs,yoghurt
rice,bread,yoghurt,cashews
chocolates,chocolates,soda,bun
lemonade,sugar,sugar,biscuits
tea,cumin,sausages,rice
biscuits,tang,cashews,nuts
cumin,eggs,turmeric,cumin
biscuits,toffee,oil,pear
ketchup,fizzy,drink,soda
coriander,orange,sugar,lolly
grapes,orange,bun,grapes
grapes,soda,buttermilk,orange
cashews,coffee,cheese,soda
onion,sausages,salt,almonds
gems,cardamom,cardamom,turmeric
pear,chocolates,turmeric,orange
mango,almonds,nuts,maggi
chips,pepper,potato,candy
onion,soda,tea,salt
lolly,chips,lolly,coffee
pear,sugar,yoghurt,maggi
biscuits,maggi,turmeric,bun
turmeric,lemonade,lolly,buttermilk
tang,coffee,mango,lemonade
mango,eggs,toffee,maggi
almonds,apple,milk,soup
grapes,coriander,jam,oil
sausages,soup,sausages,jam
butter,potato,mango,nuts
bread,cashews,toffee,coriander
turmeric,chips,cashews,potato
rice,coffee,pepper,coffee
ketchup,jam,milk,yoghurt
lemonade,coriander,soup,tea
sausages,cereal,mango,cardamom
potato,potato,flour,salt
mango,cashews,lemonade,tang
soup,turmeric,apple,almonds
flour,candy,sugar,lolly
lemonade,cumin,grapes,fizzy
butter,cereal,butter,soda
potato,orange,cheese,toffee
sausages,cereal,jam,cardamom
potato,cheese,orange,soda
fizzy,drink,jam,lolly
mango,toffee,onion,chips
cereal,pepper,banana,milk
flour,soup,cheese,potato
soup,soda,cumin,pear
nuts,coriander,nuts,pepper
cumin,flour,eggs,onion
bread,soup,cardamom,orange
buttermilk,coriander,sausages,bun
chocolates,chocolates,tea,pear
apple,apple,mango,butter
banana,soup,eggs,butter
tang,cereal,soda,buttermilk
grapes,fizzy,drink,toffee
gems,onion,biscuits,cashews
chocolates,tea,almonds,eggs
lolly,lemonade,sausages,candy
rice,cumin,oil,chocolates
apple,mango,onion,cardamom
coriander,chips,butter,pepper
milk,candy,cereal,tang
sausages,buttermilk,ketchup,nuts
cumin,almonds,tomato,fizzy
cereal,nuts,cheese,buttermilk
coffee,potato,toffee,flour
biscuits,buttermilk,flour,gems
salt,pepper,soda,potato
chips,flour,cardamom,pulse
cereal,cardamom,apple,soda
grapes,lemonade,turmeric,jam
chips,cereal,ketchup,lemonade
bun,grapes,biscuits,tomato
flour,turmeric,orange,maggi
almonds,candy,coffee,pulse
yoghurt,yoghurt,soda,biscuits
banana,pepper,cheese,eggs
jam,candy,butter,pepper
nuts,cereal,sausages,soda
oil,turmeric,rice,nuts
